date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
20200711,0,0.59455,0.286433333,0.139833333,0.384011404,0.3892,0.43855,0,0.2942,0.351858333,0.287303125,0,-0.162666667,-0.2023,0.35402,0.387146429,-0.4215,0.38086,0.442885714,0.460323077,0.351092593,0,0.71445,0.083333333,0.5296,0.8118,0.4926,0.394888889,0,0.01025,0,0.342894737,0,0.4354875,0.3083225,0.468189474,0.583633333,0.211533333,0.360171429,0.1446,0.260116667,0,0.019285714,0.226222222,0.47015,0.22527,0,0.315988889,0.4404,0.7893,0.7003
20200712,0,0.16075,0.7179,0.419633333,0.386992553,0.02637,0,0,0,0.304103846,0.175270588,0,-0.03395,0,0.4310875,0.386842857,-0.2074,0.1327,0.55036,0.58025,0.253544737,0,-0.3362,0.530333333,0.12248,0.34086,0,0.12976,0,0.4412,0,0.334728571,0.3321,0.32426,0.222953333,0.4102,0.030666667,0.19095,0.29381,0.4847,0.455022222,0,0.3629625,0.3373,0.262533333,0.037483333,-0.17975,0.292425,0,0.6875,0.5539
20200713,0,0.336725,0.4939,0.364269231,0.363459459,0.523725,0.6597,0,0,0.161559375,0.464775,0,0.31655,0.32265,0.163875,0.31922,0.6369,0.8802,0.33112,0.1572,0.284419048,0.3612,0.14905,0.2391,0.21376,0.4526,0,0.543933333,0,0.25,0,0.247954545,-0.148,0.7492,0.20388913,0.405277778,0.31845,0.261869231,0.069233333,0,0,0,0.64078,0.270242105,0.05555,0.36755,0.39505,0.397909524,0.4591,0,0.6467
20200714,0,0.190866667,0.5719,0.2293,0.147834615,0.648985714,-0.106066667,0,0,0.341263158,0.333935,0,0.9354,0.743,0.24134,0.339541176,0.67456,-0.16585,0.0370875,0.2943625,0.227333333,0,0.215357143,0.510933333,0.23835,0.7806,0.1449,0.44001,0,0.7074,0.8442,0.4366875,0,0.336854545,0.280072973,0.462841176,0.51865,0.064966667,0.209275,0,0.24728,0,0.24348,0.228946667,0.425166667,0.127155556,0.08782,0.362544444,0.4019,0,0
20200715,0,0.864366667,0.2732,0.11445,0.335465625,0.60778,0.4825,0,0,0.330186364,0.20977,0,0.5374,0,0.113,0.567275,0,0.3506,0.1367,0.065090909,0.187312903,0,0.8975,0.802,0.5574,0.497366667,-0.4215,0.563225,0,0.4019,-0.0772,0.56172,-0.8591,0.380083333,0.28409375,0.262128571,0.80815,-0.07655,0.754375,-0.071509091,0.510925,0,-0.14686,0.232865789,-0.0129,-0.273633333,0.439225,0.128594118,-0.53005,0.8387,0
20200716,0,0.554966667,0,0.1438,0.258345631,0.07966,0.50335,0,-0.431,0.270270588,0.45271875,0,0.50878,0.29295,0.2303,0.26404,0.274466667,0.4327,0.157528571,-0.010371429,0.195117241,0,0.489133333,0.268025,0.2716,0.4574,0.2225,0.367966667,0,0,0,0.327675,0.75,0.220978571,0.127908824,0.47421,0.4807,0.275191667,0.226085714,-0.6808,0,0,0.478475,0.356724242,0.32775,0.18145,0.2787,0.523983333,0.205025,-0.5572,0.7263
20200717,0,-0.555,0.2511,0.2550375,0.366148718,0.36345,0.84938,0,0,0.41065,0.318684,0,-0.071466667,0.7845,0.353066667,0.386044444,0.3753,0.180671429,0.36418,0.336546667,0.209722222,0,0.1737,-0.097933333,0.4714,0.436575,0.24695,0.54835,-0.6597,0,0.5037,0.362475,0.784,0.341842857,0.257398,0.5183125,0,0.188566667,0.43593125,0.2617,0.4772,0,0.454933333,0.250165306,0,0.4636,-0.20115,0.278659259,0.008828571,0,0
20200718,0,0.421075,0.27115,0.341953846,0.213492308,0.4822,0.47145,0,0,0.284792308,0.3968375,0,0.7454,0.2621,0.458942857,0.320279167,-0.2556,0.35345,0.390463636,0.394783333,0.343052632,0.3664,0.391171429,0.78688,0.60724,0,0,0.4033125,0,0.87845,0,0.221164706,0.0718,0.4871,0.279188,0.4925,0.026025,0.2196,0.381585714,0.68,0.3693125,0,0.4324,0.28519,0.3182,0.25594,0.034233333,0.360455556,0.4173,0.284866667,0
20200719,0,0.1366,0.253933333,0.277866667,0.326817143,0.4136875,-0.3786,0,0,0.408143478,0.201466667,0,0.2294,0,0.311483333,0.1997875,0.76505,0.79725,0.386666667,0.384027273,0.0236,0,0.386375,0.55348,0.582166667,0.185866667,-0.2732,0.277722222,0,0.214925,0.5859,0.182566667,0.037542857,0.3317125,0.154461364,0.181728571,0.26195,0.324425,0.500533333,0.1366,0.060666667,0.659,0.536,0.318904762,0.1751,0.3257875,0.399075,0.374408333,0.297255556,0.4168,0
20200720,0,0.2743,0.126233333,-0.003166667,0.334432673,0.477414286,0.3537,0,0,0.482033333,0.226847619,0,0.72175,0,0.40202,0.336170833,0.00555,0.231866667,0.48614,0.409066667,0.107983333,0,0.6369,0.2334,0.544725,0.7574,0,0.488207692,0,0.4301,0,0.1091375,0.1272,0.38244,0.295214286,0.339164286,0.7263,0.0956125,0.209991667,0,0.74972,0,0.207527273,0.250991176,0.79245,0.10678,0.25836,0.300464,0.1642,0,0
20200721,0,0.791225,0.5994,0.30068,0.354866393,0.2313875,0.7562,0,0,0.461,0.311236842,0,-0.2893,0.167433333,0.173275,0.230226667,0.4215,0,0.70362,0.3689375,0.125997436,0,-0.1405,0.545866667,0.46448,0.131025,0,0.328945455,0,0.5694,0,0.058553846,0.65035,0.440114286,0.29756,0.306092308,0.8226,0.364,0.325514286,0.315233333,0.605866667,0,0.56175,0.241892982,0.71748,0.24374,0.2263,0.154014706,0.723283333,0.5016,0
20200722,0,0.19275,0.2023,0.200933333,0.341136957,0.543766667,-0.1242,0,0.6289,0.377724138,0.12401875,0,0.10115,0.93,0.121025,-0.015232,0.50035,-0.092,-0.046757143,0.427185714,0.273175862,0,0.460566667,-0.07005,0.158433333,0.0312,0.4939,0.31356,0,0,0,0.179936842,0.5994,0.3622,0.216646429,0.17465,0.736066667,0.429690909,0.350666667,0,0.573066667,0,0.2716,0.352413725,0.5106,0,0.319666667,0.313115,-0.251366667,0.1901,0
20200723,0,-0.14962,0.4666,0.797483333,0.347172441,0.14815,0.427733333,0,0,0.285177778,0.330683871,0,0.583966667,0.17,0.177671429,0.424425926,0,0.746775,0.121657143,0.238872727,0.168690909,0,0.525525,0.60938,0.44515,0.5789,-0.08895,0.149645455,0.8402,0.12765,0.7419,0.159265,0,0.230976923,0.303401961,0.47534375,0.031033333,0.212657143,0.492175,0,0.438828571,0.7845,-0.13094,0.49295,0.43825,0.868433333,0.2667,0.162640741,0.1457,0,0
20200724,0,0.3799,0.451,0.76604,0.311792523,0.468022222,0.07655,0,0.6588,0.370754545,0.30104375,0,0.522766667,0.55715,0.28955,0.29953125,-0.085733333,0.84226,0.294171429,0.588258333,0.312482,0,0.49506,0.275125,0.21216,0,0.391533333,0.543073333,0,0,0.74765,0.526418182,0.61955,0.35855625,0.383546,0.392515789,0.61925,0.323933333,0.54135,0.1788,0.515683333,0.3698,0.41655,0.326501754,0.42992,0.235516667,0.413766667,0.306467857,0.339325,0,-0.068466667
20200725,0,0.241633333,0.20075,0.4421125,0.359563717,0.3179,0.572316667,0,0,0.226560714,0.223010526,0,-0.1082,0.5618,0.394925,0.410022727,0.65255,0.8891,0.28045,0.112329412,0.40121875,0,0.4675,0.8002,0.1937,0.59734,0.00705,0.539466667,0,0.2023,0,0.281216667,0,0.467314286,0.2835,0.312922222,0.46728,0.161088889,0.4346,0,0.441044444,0,0.38372,0.269711111,0.27425,0.36195,0,0.33785,0.3401,0.6369,0
20200726,0,0.2595,0.4375,0.343066667,0.349004895,0.423733333,0.4472,0,0,0.212455,0.384804762,0,0.4574,0.48165,0.5574,0.332757143,0.6369,0.9272,0.172,0.04702,0.104251852,0.4767,0.2747,0.376385714,0.5692,0,0.0654,0.22153,0.8309,0.6369,0,0.249516667,-0.01995,0.297855556,0.099227273,0.253344444,0.707125,0.01895,0.163914286,0,0.3859,0,0.220114286,0.236994,0.37125,0.122233333,0.1374,0.439394118,-0.273357143,0.8436,0
20200727,0,0.8166,-0.012,0.209283333,0.255317241,0.187325,0,0,0,0.281245455,0.245028571,0,0.24035,0,0.34624,0.041273684,0.373933333,0.6633,0.186183333,0.234209091,0.253208571,0,0.2274,0.3061,0.0168,0.3818,-0.5994,0.5048,0,-0.28955,0,0.31007,0.3802,0.78165,0.131803333,0.38024,0.295,0.15275,0.199684615,0,0.510575,0.0772,0.357475,0.2279125,-0.021333333,0.455766667,-0.0386,0.26676875,0.52796,0.5859,0
20200728,0,0.2736,0.91,0.458463636,0.237368519,0.605477778,0.836475,0,0,0.36960625,0.412984615,0,-0.6124,0.61405,0.2807,0.317952941,0.4215,0.5715,0.331533333,0.305281818,0.310629032,0.5487,0.346266667,0.8074,0.10115,0.37595,0,0.40954,0,0,0,0.239738462,0,0.3612,0.36423871,0.41789,0.741566667,0.13087,0.522325,0,0.367266667,0,0,0.30622,0.3612,0.26985,0,0.234794118,0.13632,0,0.802
20200729,0,0.37505,0.426233333,0.295175,0.319960215,0.496025,0.5514,0,0,0.2848,0.30727619,0,0.5156,0.01525,-0.1163,0.0798,0.26145,0,0.220077778,0.161425,0.273367742,0,0.7084,0.2763,0.11335,0.4588,0.1702,0.2331,0.7003,0,0.4767,0.366553846,0.2407,0.625785714,0.216942,0.537508333,-0.9459,0.073842857,0.23835,0,0.513325,0,0.582242857,0.353969444,0.618025,0.323171429,0.3715,0.217717391,-0.17964,0,0.15445
20200730,0,0,0.2978,0.056664286,0.333374757,0.6052,-0.5719,0,0,-0.024735714,0.27843125,0,0,0,0.7735,0.554107692,0.15595,0.49075,0.13835,0.2036,0.254884375,0,0.525966667,-0.9578,0.3382,0.5719,0.2265,0.351069231,0.6597,0,0,0.399244444,0.4019,0.109,0.287714286,0.303157143,0.78425,0.3692,0.52765,0.862933333,0.186116667,0,0.63229,0.24147551,-0.0217,-0.154533333,0.11315,0.23365,0.295633333,0,0
20200731,0,0.46025,0.551575,0.517372727,0.401965591,0.2021,0.5719,0,0.1511,0.518275,0.502888889,0,0.187166667,0.1498,0.285683333,0.315231579,0.8225,0.044575,0.58504,0.059555556,0.08261875,0.4939,0,0.362942857,0.7015,0.4497,0.5719,0.301823529,0,0.296,0,0.39898,0.59735,0.239522222,0.242080645,0.355033333,0,0.3006,0.0374,0.6429,0.72556,0.8689,0.445775,0.309,-0.055166667,0.37332,0.193466667,0.217961111,0.1273,0.1901,0.7534
20200801,0,0.8225,0.59965,0.4505,0.305584211,0.22482,0.615866667,0,0,0.426735,0.386560606,0,0.178633333,0.434,0.1289625,0.118616129,0.278433333,0.76744,0.768,-0.014857143,0.37945,0,0.63515,0.24945,0.1938,-0.064,-0.077033333,0.435490909,0,0.4025,0.4422,0.357204762,0,0.292163636,0.261272464,0.176138462,0.339616667,0.298766667,0.2263,0,0.22765,0.5563,0.369985714,0.389974359,0.8707,-0.0977375,0.447475,0.475873684,0.4504,0.4184,0
20200802,0,0.4163,0.025733333,0.488475,0.324783673,0.41105,0.094566667,0,0,0.460776923,0.474841176,0,0,0.0884,0.558825,0.370557143,0.8756,0.033966667,0.403183333,0.6288,0.303351515,0.62465,-0.136233333,0.229344444,0.55168,0.8513,0,0.55445,0,0.1025,0.4926,0.3798,0,0.42183,0.1976575,0.331654545,0,-0.2735,0.533211111,0,0.15942,0,0.073175,0.336582353,0.41935,0.5951,0.14985,0.370463158,0.5665,0.311,0
20200803,0,0.493875,0,0.099954545,0.308274336,0.485009091,0,0,0,0.3142125,0.4031,0,0.30986,0.1921,0.196658333,0.138322222,-0.0664,-0.1509,0.132925,-0.101815385,0.206135135,0.8748,0,0.462883333,0,0,0,0.403971429,0.6597,0,0.939,0.397733333,0.500566667,0.0504625,0.214751163,0.407407143,0.7003,0.396046667,0.285346154,0.8748,0.701216667,0,0.2937,0.27035625,0.443833333,0.076925,0.3413,0.244571429,0.451683333,0,0
20200804,0,0.31356,0,0.419611111,0.217213158,0.408028571,0.4792,0,0.6792,0.196921053,0.204755,0,0.91715,0.3126,0.53506,0.254095833,0.4619,0,0.279733333,0.202685714,0.201113636,0.8271,0.27095,0.58794,0.078511111,0.39284,0,0.087207692,0.4404,0.471366667,0,0.526358333,0.42415,0.407109091,0.160052941,0.477615385,0.386366667,0.33699,0.070711111,0,0.340033333,0,0.746275,0.171313043,0.17995,0.407642857,-0.036566667,0.289277273,0.38075,0.48425,0
20200805,0,0.442971429,0.2831,0.30925,0.298452593,0.37738,-0.4404,0,0,0.369915,0.390903125,0,0.28858,0,0.374992308,0.267233333,0.807,0,0.189616667,0.37437,0.088143243,0.40325,0.296025,0.62524,0.520457143,0.75695,0.5318,0.27476875,0,0.6478,0,0.221914286,-0.5388,0.220454545,0.395275,0.426515789,-0.6114,0.047130769,0.415607143,0.0275,0.484475,0,0.45907,0.316789189,0.64622,0.025966667,0.25286,0.1738,0.488157143,0.7772,0.8765
20200806,0,0.54294,0,0.187733333,0.251755034,0.447383333,0.71895,0,0.7254,0.400247619,0.229457143,0,0.577466667,0,0.524522222,0.315773529,0.56955,0.4133,0.6436,0.417426667,0.395289189,0,0.1935,-0.0821,-0.009616667,0.8995,0,0.289933333,0,0,0,0.342925,0,0.437528571,0.332545455,0.268994737,0.6556,0.5796,0.269884615,0,0.38756,0,0.4438,0.302069767,0.206557143,0.586885714,0.2784,0.362045,-0.029333333,-0.1531,0
20200807,0,-0.047633333,0,0.3181375,0.404103817,0.527683333,0,0,0,0.472766667,0.15823871,0,0.4407,0.6784,0.512666667,0.343314706,0.0097,0.61555,0.2356,0.251983333,0.369072222,0.341866667,0.23625,0.765316667,0.66254,0.4505,0,0.360384615,0,-0.8225,0,0.381815,0.3548,0.373235294,0.311267742,0.2771,-0.271125,-0.045533333,0.326675,0.51695,0.3372,0,0.02618,0.291518182,0.6295,0.544425,0.4819,0.18756875,0,0,-0.9459
20200808,0,0.286442857,0.4526,0.363475,0.32220155,0.288063636,0.405833333,0,0.658,0.430246429,0.270910256,0,0.599114286,0.03455,0.267925,0.427227273,0.5077,0.2732,0.392075,0.402,0.195404651,0,0.2978,0.536728571,0.212066667,0.79675,0,0.151576471,0,0.322166667,0.5719,0.295923077,0,0.360946154,0.079396721,0.254131579,-0.2406,0.45954,0.693492308,0.8816,0.3438125,0.106066667,0.441777778,0.298141176,0.713233333,0.373442857,0.0159,0.15248125,0.184975,0.7906,0
20200809,0,0.5216,0.167233333,0.634742857,0.275318261,0.3831125,0.108,0,0,0.358225,0.33196,0,0.6822,0.8881,0.6371,0.282822727,0,0,0.292825,0.63848,0.376210345,0.3404,0.2363,0.545166667,0.63615,0.669033333,0.6272,0.157169231,0,0,0,0.274623529,0.40712,0.272,0.244402041,0.0356,-0.034233333,0.095144444,0.344442857,0.06718,0.533925,0.5673,0.48984,0.318874286,0.334266667,-0.0324,0.268866667,0.138744444,0.588933333,0.8356,0
20200810,0,0.682,0.488433333,0.54546,0.332538679,0.561744444,0,0,0,0.303617857,0.467305556,0,0.873,0,0.528155556,0.148623529,0.377833333,0.172833333,0.328875,0.276192308,-0.051252,0.4588,0.233575,0.27172,0.271775,0.47065,-0.07655,0.168915385,0,0.8868,0,0.204482353,0,0.306766667,0.221261702,0.378133333,0.4473375,0.123725,0.34992,-0.2443,0.0076,0,0.901333333,0.367276471,0.27275,0.308444444,0.31294,0.225605,0.115357143,-0.00576,0
20200811,0,0.65722,0.6477,0.405377778,0.375995522,0.108990909,0,0,0,0.387314286,0.301528,0,0,0.8799,0.379016667,0.210440741,-0.488,0.144583333,0.535244444,0.4259,0.09460303,0,0.3268,0.9273,-0.0109,0.130775,0,0.340753333,0,0.5499,0,0.321266667,0.23105,0.447514286,0.309342857,0.265158333,0.153,0.300285714,0.122833333,0.474475,0.622,0.7901,0.214254545,0.256803704,0.4148,-0.002671429,0.256775,0.319705,0.601333333,0.6369,0.5574
20200812,0,0.47981,0.74315,0.462446154,0.284296479,0.49942,0.196125,0,0,0.306188889,0.159753846,0,0.8689,-0.39225,0.13765,0.267571429,0.1674,0.583271429,0.3745,0.407493333,0.224753333,0.540966667,0.23214,0.4239,-0.21795,0.66235,0,0.318952174,0,0.5817,0.4846,0.159706667,0.14962,0.4996,0.310437288,0.436063158,0.123475,0.470111111,0.371857143,0,0.25395,0,0.474657143,0.316206667,0.6288,0.2858,0.408783333,0.283625714,0.639,0.3182,0
20200813,0,0.4063,-0.166366667,0.3378375,0.407926277,0.1289,0.50625,0,0,0.129532,0.402196552,0,-0.00435,0.7624,0.282007692,0.388859091,0.53256,0.453366667,0.424616667,0.330861111,0.20152381,0,0.01212,0.5079,0.352857143,0.3989,0,0.328946154,0,0.7841,0,0.159064706,0.371966667,0.393125,0.222530612,0.41408,0.4711,0.35734,0.1629,-0.063,0.342642857,0,0.492966667,0.40924386,0.0366,0.331214286,0.23707,0.177618519,0.421083333,0.3048,0.4404
20200814,0,0.828633333,0.770433333,0.225542857,0.307374522,0.4466,0,0,0.6486,0.372404167,0.229611538,0,0.386,0,0.39662,0.473022727,0.21075,-0.02786,0.2869,0.1976,0.168435135,0.2345,0.0803875,0.41004,-0.0785375,0.756733333,0.2202,0.348011111,0,0.306133333,0,0.45871,0.2732,0.267963636,0.282041463,0.165707143,0.57175,0.30374,0.47162,-0.3182,0.5477,0,0.321785714,0.335648333,0,-0.0671,0.105611111,0.41283913,0.275075,0,0.0775
20200815,0,0.70005,0.9336,0.380677778,0.303196032,0.25837,0.6634,0,0,0.215675,0.239,0,0.397414286,0.66194,0.307535714,0.265783333,0.610775,0.835775,0.136514286,0.457415385,0.3287725,0.3548,0,0.201871429,0.369,0.425466667,-0.5859,0.295857143,0,-0.3818,0,0.3874,-0.2294,0.395014286,0.254747541,0.261572222,0.067833333,0.406554545,0.504607692,0.8991,-0.5423,0,0.188,0.309988372,-0.097483333,-0.00605,0.466442857,0.297744828,0.376066667,0,0
20200816,0,0.303266667,0.128,0.3608,0.304141803,0.318906667,0.7023,0,0,0.394730769,0.273941667,0,-0.3754,0.421275,0.36999375,0.463809524,0.0356,0,0.236928571,0.243566667,0.121864,0,0.2553,-0.4453,0.30405,0.644725,0,0.41582,0,0.19855,0.9151,0.368875,0.1122,0.314414286,0.217872917,0.179669231,0.28328,0.3259,0.484745455,0,0.1712,0,0.2260625,0.420655263,-0.25,0.66172,0.010914286,0.259265217,0.28112,0.30395,0
20200817,0,0.63845,0.605766667,0.242145455,0.314403053,0.271471429,0.5562,0,0.8126,0.313395652,0.439117857,0,0.4009,0.237333333,0.193118182,0.34130625,0.665,0.4615,0.064516667,0.2164,0.239964286,0,0.5583,0.515166667,0.4709,0.4055,0,0.415903704,0,0.3526,0,0.50933125,0.046425,0.48297,0.3644775,0.540988889,0.12126,0.0233,0.5332,0.3612,0.106,0,0.199633333,0.353590196,0.3976,0.47376,0.185775,0.281552,0.5916,0.9299,0.7255
20200818,0,0.79545,0.479233333,0.185661538,0.434917674,0.1397625,0.2476,0,0,0.422246154,0.461366667,0,0.3987,0,0.51764,0.357892453,0.389175,0.4613,0.324064286,0.233826316,0.212881579,0.6893,0.256075,0.6594,-0.115433333,0.5493,0.1449,0.5637375,0,0,0,0.2998,0.7964,0.464807143,0.314343243,0.243293333,0.70195,0.31413,0.32326,0.6369,0.61868,0,0.2261,0.385562745,0.86075,0.467933333,0.449492308,0.238567742,0.3656,0.6549,0
20200819,0,0.523242857,0,0.229571429,0.3535992,0.47265,0.533566667,0,0,0.118022222,0.156170588,0,0.820766667,-0.004633333,0.3605,0.257121429,0.5892,0.38065,0.037408333,0.23941,0.16502069,-0.6908,0,0.3823,0.20095,0.530066667,0.260925,0.3175,0,0,0,0.328263158,0.65985,0.4606,0.169243103,0.505816667,0.11475,-0.018166667,0.166516667,0.533133333,0.367625,0.8404,0.58762,0.36212037,0.210942857,0.4131,0.30525,0.33738,-0.1591,0,0
20200820,0,0,-0.099,0.2406,0.342274603,0.291777778,0.8017,0,0,0.50426087,0.296065217,0,0.5941,0.9846,0.091066667,0.383566667,0.6684,0.52866,0.456614286,0.447975,0.307861111,0,0,0.30305,0.17975,0.551133333,0,0.301595238,0,0.6566,0,0.26924375,0.1924,0.30115,0.146918519,0.589758333,0.609675,0.260322222,0.43839,0.02045,0.82505,0.8959,0.421866667,0.239676087,0.9282,0.301383333,0.381141667,0.315994118,0.10464,0.263533333,0
20200821,0,0.5374,0.401,0.1835,0.336418045,0.645441667,0.0516,0,0,0.3963,0.406552381,0,-0.1243,0.00422,0.517155556,0.353325806,0.4559,0.22362,0.328241667,0.511116667,0.398987234,0,0.247666667,-0.004125,0.409133333,-0.012357143,0,0.309776923,0,0,0.480033333,0.195953333,0.2475,0.1368,0.245235,0.339961905,0.126,0.042766667,0.380266667,-0.4824,0.3843,0,0.221133333,0.34675,0.071983333,-0.160914286,0.215411111,0.054202632,0.190675,0.46855,0.5994
20200822,0,0.69422,0.507875,0.509141667,0.293795833,0.482144444,0.4939,0,0,0.163863158,0.419538462,0,0.38054,-0.2052,0.252257143,0.453338889,0.51185,0.447566667,0.277390909,0.123572727,0.461557143,0,0.311633333,0.776671429,0.39005,0.330285714,-0.6369,0.2374875,0.4295,0,-0.3595,0.249877778,0.80595,0.2266,0.307178689,0.308,0.4466,0.218988889,0.1684375,0,0.1742,0,0.303333333,0.40292439,0.287916667,0.38705,0.3237,0.136197059,0.14962,0,0.36555
20200823,0,0.52184,0,0.253041667,0.31864,0.6921375,0,0,0,0.568008333,0.371431818,0,0.41854,-0.0167,0.18196,0.36851,0.661133333,0.3272,-0.00244,0.116771429,0.387652,-0.75,0,0.307133333,0.47065,0.35045,0.9459,0.54645,0,0,0,0.386064286,0,0.1405,0.310402273,0.435592308,-0.4404,0.31965,0.1598625,0,0.41528,0,0.2667,0.467334483,0,0.226014286,0.31492,0.248351724,0.462357143,0.19695,0.2545
20200824,0,0.9258,0.37806,0.5161,0.329857143,0.5811375,0,0,0,0.54885,0.2896625,0,0.386466667,-0.6808,0.35582,0.24165,0.0386,0,0.292325,0.216428571,0.31825,0.7684,0.282133333,0.47475,0.50545,0.608357143,0,0.623175,0,0,0,0.29135,0.561233333,0.44778125,0.301357895,0.362683333,0.554566667,0.049833333,-0.031375,0.2294,0.298666667,0,0.4132,0.290739474,0.3429,0.64855,0.2783,0.3757625,0.180366667,0.7713,0
20200825,0,0.82366,0.0522,0.134208333,0.28826,0.25465,0.05135,0,0.8325,0.19788125,0.560747059,0,0.52085,-0.36735,0.38722,0.3463,0.197333333,0.1643,0.506466667,0.193033333,0.2876,0,0.345566667,0.550833333,0.6705,0.75455,0,0.2986375,0,0,0.8176,0.429891667,-0.01274,0.336216667,0.362735294,0.23156,0.73195,0.110811111,0.403842857,0.6776,0.303975,0,0.362033333,0.327546809,0.1909,-0.18248,0.41845,0.390093103,0.28515,0.9169,0
20200826,0,0.8208,0,0.09934,0.462938608,0.1437,0.592475,0,0,0.378175,0.304215,0,0.64125,0,0.181725,0.2668,-0.2732,0.5892,0.522957143,0.560185714,0.334364444,0.7783,0.265933333,0.4628,0.5763,0.20034,0.6157,0.206672727,0,0.37535,0,0.325944444,0,0.447833333,0.150732,0.46112,0.4926,0.0664,0.150133333,0.3057,0.741283333,0,-0.096611111,0.308957143,0.22395,0,0.30786,0.232182353,0.491366667,0.5067,0
20200827,0,0.54915,0.837,0.149027273,0.326018487,0.560023077,0.61548,0,0,0.139711111,0.3247,0,0.30664,0.10115,0.5259,0.25879375,0,-0.6199,0.469654545,0.049422222,0.166278723,0,0.015266667,0.302033333,0.0568,0.6902,0.276975,0.283782353,0,0.3454,0.94,0.4428125,0,0.4668875,0.166473529,0.3765875,0.8678,0.306385714,0.446727273,0.03975,0.513833333,0,0.25195,0.409221739,0,0.23076,0.41406,0.409317241,0.2463,-0.4588,0.6597
20200828,0,0.538157143,0.4404,0.174828571,0.268626966,0.287475,0,0,0,0.4226,0.186589474,0,0.2502,0,0.10945,0.361839286,0.4404,0.554325,0.0975,0.1323125,0.372746875,0,0.499214286,0.04018,0.283042857,0.9098,0,0.06997,0,0.5707,-0.1007,0.210375,0.6114,0.413966667,0.324522222,0.484246667,0.7067,0.14395,0.50486,-0.12295,0.786333333,0,0.52302,0.435658,0.5314,0.3625,0.1098,0.478656,0.393566667,0,0
20200829,0,0,0.67125,0.361966667,0.299153333,0.11336,0.4971,0,0,0.472289474,0.433403448,0,0.67265,0,0.0927,0.232727273,0.4878,0.6335625,0.192675,0.20598,0.564162963,0.5994,0.43425,0.859625,0.341466667,0.64208,0,0.448891667,0,0.490966667,0,0.365961111,0,0.39957,0.10355,0.41614,0.3834,0.085916667,0.152953333,0.47795,0.4433,-0.1516,0.638816667,0.409511765,0.7501,0.47672,0,0.5439,0.2202,-0.2746,0
20200830,0,0.2113,0,0.581266667,0.378826744,0.35675,0,0,0.9334,0.154685714,0.489705263,0,0,0.2595,0.095828571,0.479352381,0.8316,0.278475,0.684725,0.192557143,0.263083333,0.5282,0.26388,-0.0258,0.43095,0.166566667,0.401,0.5391875,0,0.31095,0,0.643075,0,0.42555,0.301678125,0.269071429,0,0.4829625,0.4348,0.84205,0.30202,0.9371,-0.2263,0.251803226,0.174533333,0.53732,0.45515,0.384586667,0.697833333,-0.5574,0.4215
20200831,0,0.5288,0,0.5131,0.332996939,0.05746,0.42766,0,0.9413,0.359944444,0.3171,0,0.16334,0.6011,-0.1883,0.333730435,0.80035,0,0.377386667,0.176942857,0.456930769,0.807,0.39364,0.21885,0.448833333,0.6625,0.87475,0.377123529,0,0.8176,0,0.344458824,0,0.174915385,0.192468966,0.382125,0.6493,0.167957143,0.3215,0,-0.5048,0.8122,0.369528571,0.2414025,0,-0.11315,0.14645,0.37415,0.0129,0,0
20200901,0,0.494633333,0.10705,0.240508333,0.326804959,0.379445455,0.4254,0,0,0.375652174,0.496954167,0,0.057833333,-0.2059,0.0348125,0.293625,0.4577,0.4496,0.16247,0.42725,0.338455814,0,0.418475,0.665633333,0.7484,-0.3802,-0.41355,0.28524375,0,0,0,0.32306875,0.378416667,0.5315,0.303557895,0.23789375,-0.4215,0.258871429,0.033883333,-0.4588,0.259916667,0,0.345314286,0.3913625,0.20095,0.3620125,0.194925,0.382128571,0.10865,0.7579,0
20200902,0,0.45405,0.3182,0.363666667,0.283437838,0.467433333,0.7543,0,0,0.381830769,0.236613333,0,0.6074,0.27115,0.0796875,0.472428,0.9365,0.538075,0.025688889,0.4762,0.341396667,0,0.2709,0.24,0.748,0.379033333,0,0.327185714,0,-0.070166667,0,0.417466667,0,0.201957143,0.22421,0.550725,-0.05775,0.483328571,0.15845,0,0.22964,0,0.309771429,0.293247059,0.43588,0.4324,0.208033333,0.199924,0.230983333,0.6808,0.10115
20200903,0,0.7334,0,0.401883333,0.349824242,0.23417,0.58055,0,0,0.386327273,0.45724,0,0.08994,0,0.421575,0.579647619,0.5871,0.452,0.241977273,0.329315385,0.380225,0,0,0,0.4404,0.412625,-0.1779,0.507609091,0,0,0.8122,0.255352941,0.62655,0.078371429,0.475155172,0.443421429,0.424066667,0.07005,0.186169231,0,0.081,0,0.464,0.41767561,-0.2013,0.78034,0.1854875,0.098948276,0.7147,0.955,0
20200904,0,0.21675,0.3956,0.299855556,0.247796296,0.5697,0.36345,0,0,0.389255,0.387173913,0,0.068875,0,0.328581818,0.283263158,0,0.636,0.3123125,0.4892,0.392832432,0,0.5625,0.4729375,0.221433333,0.68108,0.366,0.235646154,0,0,0.0451,0.460654167,0.549988889,0.2989375,0.362065854,0.5855875,0.523766667,0.384114286,0.305536364,0,0.4712,0,0.4257375,0.183742222,0.5186,0.28282,0.469585714,0.259865,0.17028,0.3382,0.4404
